contextID,citationID,CONTENTS,LABELS
72814054,73998216,"to parallelize the QR factorization on sharedmemory machines [200]. Kurzak and Dongarra use similar algorithms, but with static task scheduling, to parallelize the QR factorization on Cell processors =-=[160]-=-. (There, the parallelization happens onlyCHAPTER 2. COMPUTATIONAL KERNELS 92 Figure 2.7: Execution of the sequential TSQR factorization on a flat tree with four submatrices. The gray boxes indicate ",UNK_UNK
25605989,24761565,"gion summarizations (e.g., a flooded region will be described by an average radar cross-section and a polyline outlining its boundary). Statistical pattern recognition techniques (Burl, et al., 1998, =-=Burl, et al., 2001-=-) will be used to identify specific types of features such as volcanoes, lakes, and iceberg fragments. Figure 3 shows results from a prototype lava cone recognition algorithm under development for ASE",UNK_UNK
56215362,56890389,hm for learning a CG from a probability distribution faithful to a multivariate regression CG. Similar algorithms have been presented for the LWF (Studen,UNK_UNK
17722783,16583901,"oning and to verify the positions of sensor nodes. B. Scenario In our scenario, we assume that the sensors compute their positions through one of the non-secure positioning algorithms [13], [6], [9], =-=[33]-=-, [32], [42], [30], [14], [8]. We further assume that the authority has a number of mobile base stations (similar to data mules), that know securely their locations (e.g., through secure GPS [25]).sTh",UNK_UNK
74726259,76399642,"prices are determined and made available to the demand-side before the day of the actual trade of electricity (ex-ante), the demand-side can adjust its activities and subsequently its demand profiles =-=[10]-=-. Kirschen and Strbac [11] demonstrated a realistic market-clearing mechanism in which demand-side bids are allowed. Borghetti et al. [12] developed an auction algorithm that implicitly allows demand ",UNK_UNK
8902539,8458585,"e ideas of this paper have also been extensively tested on a number of randomly generated problems with known solution characteristics, so that different features of the algorithms can be tested. (cf.=-=[4, 6]-=-). The procedure for generating test problems allows the user to specify ffl the size of the problem: n, ffl the condition number of the matrix M :sffl the structure of a solution x , the number of co",UNK_UNK
10791618,10159241,"level i, the sum of the sizes of the pertinent graphs at that level is O(n), and the sum of the squares of the sizes of the splitting sets is ~ O(n). Recently in joint work with Klein, Rao, and Rauch =-=[62]-=- we have given a linear-time algorithm for finding single-source shortest paths in planar digraphs. Our algorithm uses a recursive decomposition tree similar to the one described above. Our parallel a",UNK_UNK
60225446,60843813,"rnate optimal solutions have the same objective value (i.e., growth rate when it is selected for maximization) but different metabolic flux distributions due to redundancies in the metabolic pathways =-=(46, 61)-=-. Typically, only one of the alternate optimal solutions, in which a specific redundant pathway is active, is identified by the linear programming algorithm. In addition, there are reactions (",UNK_UNK
95701108,102304801,"nsforms)sinformation in the image pixels, used both independently and inscombination with each other (see Figure 2A).sWe adoptedsalgorithms for Haralick and Zernike signatures from Boland andsMurphy (=-=[4]-=-, [5]) and implemented the rest on our own [6].sAll ofsthese algorithms are publicly available [7], and can be computedsby the analysis engine of the Open Microscopy Environments(OME) [8].s3. SIGNATUR",UNK_UNK
22556108,21423780," search backtracks, it backtracks to the most recent variable in the conflict clause just added, not to the variable that was assigned last. In our enumeration algorithm, we use the Chaff SAT checker =-=[61]-=-, as it has been demonstrated to be the most powerful SAT checker on a wide class of problems. 2.5 SAT Procedures for Reachability Analysis Following the outline of the basic reachability algorithm 2.",UNK_UNK
45626461,46398580,"e effective way to optimize transmission algorithms and protocols with respect to user satisfaction. QoE metrics are defined as a set of quantitative measures to assess the perceived QoS of end users =-=[11]-=-. Also, a new approach, namely QoEaware networking, is proposed to re-formalize the service optimization problem and to improve the user experience. Because the QoE metrics reflect the end user",UNK_UNK
127866042,144772299,"ge (see (11)). Unfortunately, in practice multivariable convex programs often occur, e.g., robust principal component analysis with dense noise (Cande?s et al., 2011), latent low-rank representation (=-=Liu and Yan, 2011-=-), and when there are extra convex set constraints (see (28)-(29) and (37)). So it is desirable to design practical algorithms for the multi-variable case. Only very recently He and Yuan (2013) and Ta",UNK_UNK
134348971,152836503,"ructure. Moreover, a (compact) suffix tree T can be constructed in linear time O(|S |). While the suffix tree is a simple enough data structure, linear-time construction algorithms are quite involved =-=[19]-=-. Formally, a suffix tree is a trie with additional properties. A trie T [18] ",UNK_UNK
23766816,22754883,"er, DEQ is only applicable to the light workload case where the number of jobs is no more than the number of processors. By combining the current mean response time analysis with our previous work in =-=[19]-=-, it is not hard to show that RAD is also (3 ? 2/(|J | + 1))-competitive for scheduling homogeneous resources on any batched job set. To the best of our knowledge, RAD is the first algorithm that offe",UNK_UNK
18013096,16867792,"hm we have only a spectrum (an arbitrary set of words of equal length l) and a value of n. The main scheme of the algorithm is based on tabu search (Glover and Laguna 1997), utilizing scatter search (=-=Glover 1977-=-, 1999) as a part of the diversification strategy. In our approach the spectrum is represented by two data structures: an ordered list of oligonucleotides composing a current solution, and an unordere",UNK_UNK
2318890,2191076,"lem, but the proof turned out to be so pretty that we decided to include it in this paper. It would be interesting to see a further exploration of automata and language theory in this style (see also =-=[5, 13, 53]-=-). The application of program transformation to algorithms involving automata was pioneered by Bob Paige [16, 22, 39]. Very recently we became aware that existential regular path queries are a well st",UNK_UNK
64587309,65817106,ssification will enable us to identify and use the optimisation algorithms which will be useful to the planner agents during the distribution and the decomposition of tasks among the Ergonomic agents =-=[2]-=-. A second objective of this work is to set up an original technique for vehicles' routing problem and vehicle' distribution within the planning subsystem. It aims to develop new models for interpreta,UNK_UNK
197616079,233338840,"seases (PTG-associated diseases).sTo assess the relationship amongst PTG-associated diseases, theirsclinical features were analysed by text mining (Table S6) andsevaluated with a similarity algorithm =-=[43]-=- (Table 1). The potentialstarget genes of p63 do not have strong tendency to associate withsdiseases (P = 1). However, the feature terms in PTG-associatedsdiseases are similar, as the similarity score",UNK_UNK
81668086,84561602,"slack time (the time until the next periodic task is ready). Among such tasks, the algorithm can use various criteria to pick the next task to be scheduled. For instance, one can use the algorithm in =-=[21]-=- which chooses a set of tasks that minimizes the remaining slack time. Any such algorithm would use the next execution time (WCET) of the tasks listed in their tickets. When there is no suitable task ",UNK_UNK
